File,Floor Area,Height,Volume,Number of Floors,External Wall Area,Ground Floor Area,Roof Area,Window Area,Total Heat Capacity,u-Value (Wall),u-Value (Ground Floor),u-Value (Roof),u-Value (Internal Floor),u-Value (Internal Wall),u-Value (Windows),g-Value (Windows),Heat Capacity (Floor Slabs),Infiltration,Permeability,Internal Mass,WWR (North),WWR (East),WWR (West),WWR (South),Building:Start Time,Building:Operating Hours,Building:Light Heat Gain,Building:Equipment Heat Gain,Building:Occupancy,Building:Heating Setpoint,Building:Cooling Setpoint,Boiler Efficiency,Heating COP,Cooling COP,Heating Load,Cooling Load,Lights Load,Thermal Energy,Operational Energy,EUI
Shape1_614,1668.6,3.0302734375,5056.3151964,5,797.28601647615,333.72,333.72,314.563753324379,1785206261.84223,0.23564453125,0.18232421875,0.15107421875,0.5189453125,0.4595703125,0.91064453125,0.32431640625,951.3671875,0.37,8.7802734375,108.80859375,0.377734375,0.249609375,0.256640625,0.259765625,8.701171875,12,8.51171875,11.37109375,20.9453125,20,25,0.97771484375,3.330078125,2.849609375,5314.1077860193,2818.4327692624,5539.6199498992,71440.5749951155,119967.645756233,71.8971867171476
Shape1_679,2263.84,3.3779296875,7647.0930512,4,852.055782812982,565.96,565.96,458.686585073783,2174776240.89853,0.16728515625,0.23583984375,0.16552734375,0.5681640625,0.5025390625,0.91181640625,0.35126953125,830.2734375,0.282,6.5185546875,95.91796875,0.204296875,0.435546875,0.367578125,0.342578125,8.849609375,11.8333333333333,7.27734375,11.98046875,23.2265625,20,25,0.92638671875,2.681640625,3.013671875,5626.8148021755,4077.9744681534,5581.5815116072,79872.9299828982,128767.584024577,56.8801611529867
Shape1_678,1709.28,3.8779296875,6628.4681904,3,867.70635577839,569.76,569.76,260.862176249589,1890907896.95232,0.21728515625,0.18583984375,0.21552734375,0.4681640625,0.4025390625,0.76181640625,0.50126953125,930.2734375,0.34,8.0185546875,65.91796875,0.404296875,0.235546875,0.167578125,0.142578125,7.849609375,12.8333333333333,9.27734375,13.98046875,19.2265625,20,25,0.95638671875,3.681640625,4.013671875,5723.2514524722,2884.0034991904,5822.0350324226,72123.7905355209,123124.817419543,72.0331469504955
Shape1_666,1272.42,3.3310546875,4238.4988824,3,488.747478642404,424.14,424.14,334.517111934803,1320363300.51833,0.24697265625,0.17490234375,0.17021484375,0.5025390625,0.4369140625,0.95400390625,0.57158203125,927.1484375,0.375,7.9716796875,63.10546875,0.335546875,0.479296875,0.348828125,0.461328125,7.255859375,11.1666666666667,6.83984375,10.16796875,19.3515625,20,25,0.94419921875,3.212890625,3.294921875,4712.5892343316,2790.6262309415,2980.6562292714,62356.5746979171,88467.1232663345,69.5266682906073
Shape1_665,1259.5,3.5810546875,4510.3387725,2,498.726330967082,629.75,629.75,220.226530349057,1405772933.6674,0.17197265625,0.19990234375,0.19521484375,0.5525390625,0.4869140625,0.87900390625,0.34658203125,877.1484375,0.377,7.2216796875,78.10546875,0.435546875,0.179296875,0.448828125,0.161328125,8.755859375,11.3333333333333,7.83984375,13.16796875,17.3515625,20,25,0.95919921875,2.712890625,3.794921875,5326.5221573438,1646.8423160643,3536.4062699342,65507.6097283249,96486.5286529485,76.6070096490262
Shape1_639,2345.48,3.3740234375,7913.7022933,4,891.114924053935,586.37,586.37,433.294100229693,2277753112.27919,0.21376953125,0.24794921875,0.15419921875,0.4751953125,0.4783203125,0.78876953125,0.53994140625,820.1171875,0.314,7.7490234375,110.68359375,0.165234375,0.337109375,0.444140625,0.397265625,7.388671875,11.1666666666667,6.38671875,11.74609375,23.6953125,20,25,0.97958984375,3.892578125,2.537109375,5838.7393575714,4226.5752939977,5386.6371727601,84153.5673347182,131340.508968097,55.9972836980476
Shape1_624,1971,3.0615234375,6034.263804,5,927.18589632672,394.2,394.2,368.340864158743,1974019638.21964,0.19501953125,0.21669921875,0.18544921875,0.5626953125,0.4908203125,0.84501953125,0.48369140625,907.6171875,0.306,6.8115234375,69.43359375,0.440234375,0.262109375,0.319140625,0.122265625,8.763671875,12.3333333333333,8.63671875,11.49609375,17.1953125,20,25,0.93083984375,3.267578125,3.662109375,4849.231253343,4116.8207259568,6448.8233042003,72019.0603687106,128510.752513505,65.2007876780848
Shape1_609,1482.84,3.1552734375,4678.7642739,4,696.811137062086,370.71,370.71,342.949557216096,1612325680.25525,0.19814453125,0.24482421875,0.21357421875,0.4939453125,0.5845703125,0.87314453125,0.51181640625,926.3671875,0.38,8.4052734375,116.30859375,0.327734375,0.299609375,0.406640625,0.309765625,8.951171875,11.6666666666667,6.01171875,13.87109375,19.9453125,20,25,0.92521484375,2.580078125,3.599609375,4730.3180792789,3507.8413095891,3213.3972938116,65547.1384253324,93696.498719122,63.1871939785291
Shape1_695,867.33,3.7841796875,3282.1328394,3,579.185795028286,289.11,289.11,215.580758914806,1054699482.52658,0.21416015625,0.15146484375,0.18740234375,0.5994140625,0.5212890625,0.95869140625,0.45439453125,911.5234375,0.335,6.4248046875,105.29296875,0.316796875,0.223046875,0.255078125,0.330078125,7.912109375,12.6666666666667,7.90234375,11.35546875,17.9765625,20,25,0.95826171875,4.494140625,4.201171875,3786.7350720086,1363.5825434069,2331.0103510159,45517.2583412628,65936.9090161621,76.0228621357062
Shape1_694,1131.12,3.2841796875,3714.8016816,4,620.783258555292,282.78,282.78,298.889951479894,1151115244.04102,0.16416015625,0.20146484375,0.23740234375,0.4994140625,0.4212890625,0.80869140625,0.30439453125,811.5234375,0.377,7.9248046875,75.29296875,0.116796875,0.423046875,0.455078125,0.130078125,8.912109375,11.6666666666667,9.90234375,13.35546875,21.9765625,20,25,0.92826171875,3.494140625,3.201171875,3716.8003078708,2426.0438138786,3657.3177252503,49666.6358995984,81704.739172791,72.2334846636882
Shape1_662,514.58,3.7685546875,1939.2230319,2,338.977846539608,257.29,257.29,146.282490007401,700881151.033299,0.24072265625,0.16865234375,0.16396484375,0.4900390625,0.4994140625,0.89775390625,0.44033203125,989.6484375,0.468,8.1591796875,104.35546875,0.160546875,0.404296875,0.323828125,0.336328125,7.380859375,10.5,9.08984375,13.91796875,23.8515625,20,25,0.94794921875,4.087890625,2.919921875,2841.102210996,785.5889077,1439.1357725805,33250.8233918646,45857.6527596698,89.1166636085153
Shape1_661,1859.34,3.0185546875,5612.5169548,3,675.197679649627,619.78,619.78,233.835028810148,1907849153.29765,0.16572265625,0.19365234375,0.18896484375,0.4400390625,0.4494140625,0.97275390625,0.51533203125,839.6484375,0.348,7.4091796875,119.35546875,0.260546875,0.104296875,0.423828125,0.236328125,8.880859375,12,8.08984375,10.91796875,21.8515625,20,25,0.96294921875,3.587890625,4.419921875,4835.1515031714,3085.8788924805,5989.7381075879,62335.4939789841,114805.599801454,61.7453503939323
Shape1_642,2694.4,3.5498046875,9564.5918976,5,1070.96261235483,538.88,538.88,630.863230388693,2792644738.76386,0.15009765625,0.15927734375,0.22333984375,0.5962890625,0.5056640625,0.88837890625,0.52470703125,995.8984375,0.276,6.9404296875,91.23046875,0.323046875,0.391796875,0.361328125,0.398828125,7.568359375,11.1666666666667,6.21484375,12.79296875,20.1015625,20,25,0.97607421875,2.525390625,4.107421875,6477.2164287804,6538.2318357065,5707.2655526796,90558.8942058213,140554.540447295,52.1654321731349
Shape1_625,1334.46,3.5615234375,4752.7104274,3,646.03979230812,444.82,444.82,258.225207245892,1398125345.77442,0.24501953125,0.16669921875,0.23544921875,0.4626953125,0.5908203125,0.99501953125,0.33369140625,807.6171875,0.375,8.3115234375,99.43359375,0.240234375,0.462109375,0.119140625,0.322265625,7.763671875,11.3333333333333,6.63671875,13.49609375,21.1953125,20,25,0.96083984375,4.267578125,2.662109375,5850.0210398102,1644.6968558755,3080.3475284951,70897.9964552086,97881.8408048257,73.3494003603148
Shape1_613,2076.32,3.7802734375,7849.0553972,4,926.059022738181,519.08,519.08,455.748542346072,2028607158.45094,0.16064453125,0.15732421875,0.17607421875,0.5689453125,0.4095703125,0.98564453125,0.54931640625,801.3671875,0.276,6.5302734375,93.80859375,0.477734375,0.349609375,0.156640625,0.359765625,7.201171875,10.5,9.51171875,12.37109375,22.9453125,20,25,0.93271484375,2.830078125,4.349609375,4829.1574247741,4627.7909740695,6636.6484073116,66503.5671937437,124640.607241793,60.0295750374669
Shape1_673,1746.3,3.7529296875,6553.741659,3,659.442354092978,582.1,582.1,432.748162841409,1856270321.1836,0.15478515625,0.24833984375,0.15302734375,0.5431640625,0.5275390625,0.72431640625,0.31376953125,955.2734375,0.33,7.6435546875,73.41796875,0.454296875,0.285546875,0.317578125,0.492578125,7.599609375,12.6666666666667,7.77734375,11.48046875,20.2265625,20,25,0.94888671875,4.431640625,3.263671875,6095.3172567326,2698.2573296806,4783.2516584465,78736.8791253062,120638.163653298,69.0821529252119
Shape1_672,906.28,3.2529296875,2948.0654004,4,563.793118425475,226.57,226.57,230.023444420662,1005987663.81797,0.20478515625,0.19833984375,0.20302734375,0.4431640625,0.4275390625,0.87431640625,0.46376953125,855.2734375,0.327,6.1435546875,103.41796875,0.254296875,0.485546875,0.117578125,0.292578125,8.599609375,11.6666666666667,9.77734375,13.48046875,16.2265625,20,25,0.97888671875,3.431640625,4.263671875,2566.1141453545,2374.474755867,2882.5295030799,34725.6852844252,59976.6437314051,66.1789333665149
Shape1_644,574.82,3.1748046875,1824.9414101,2,323.07301424115,287.41,287.41,114.306031679337,661266919.477087,0.16259765625,0.17177734375,0.21083984375,0.5212890625,0.5306640625,0.70087890625,0.48720703125,820.8984375,0.528,8.8154296875,68.73046875,0.173046875,0.141796875,0.311328125,0.448828125,8.818359375,12,6.71484375,12.29296875,23.1015625,20,25,0.95357421875,4.275390625,4.357421875,2741.0267924793,861.9611783869,1465.3722831363,31642.548339718,44479.209539992,77.3793701332451
Shape1_626,1319.28,3.3115234375,4368.8265032,3,683.932024982842,439.76,439.76,156.858355505066,1554309875.55427,0.17001953125,0.19169921875,0.21044921875,0.4126953125,0.5408203125,0.92001953125,0.55869140625,957.6171875,0.309,6.0615234375,114.43359375,0.140234375,0.162109375,0.219140625,0.222265625,8.263671875,11.1666666666667,7.63671875,10.49609375,23.1953125,20,25,0.94583984375,3.767578125,4.162109375,3637.3651962883,1822.4646884575,3761.2852982386,45860.773382876,78809.6325954461,59.736850854592
Shape1_600,945.96,3.9521484375,3738.575814,3,641.741366970766,315.32,315.32,241.656604731705,1109262218.94366,0.23095703125,0.24638671875,0.18388671875,0.5095703125,0.5251953125,0.88720703125,0.32900390625,904.4921875,0.383,7.9833984375,60.99609375,0.158984375,0.393359375,0.125390625,0.441015625,8.669921875,11,8.07421875,13.55859375,18.5703125,20,25,0.93740234375,3.298828125,4.068359375,4727.3870121931,1547.6668153738,2589.2472788744,56581.9191117519,79263.7252746917,83.7918360973949
Shape1_697,1805.25,3.0966796875,5590.28157,5,868.346683570537,361.05,361.05,424.638360445824,1892881294.95443,0.24541015625,0.23271484375,0.20615234375,0.5619140625,0.4087890625,0.82744140625,0.39814453125,924.0234375,0.332,7.3623046875,101.54296875,0.491796875,0.198046875,0.380078125,0.355078125,7.287109375,10.5,7.15234375,13.60546875,19.4765625,20,25,0.97701171875,3.869140625,4.076171875,5399.3143461578,3404.2718288377,4309.1190041276,68064.0194402771,105811.901916435,58.6134341041046
Shape1_696,1307.16,3.5966796875,4701.4362288,3,669.660073183757,435.72,435.72,231.392643635508,1366044861.21331,0.19541015625,0.18271484375,0.15615234375,0.4619140625,0.5087890625,0.97744140625,0.54814453125,824.0234375,0.392,8.8623046875,71.54296875,0.291796875,0.398046875,0.180078125,0.155078125,8.287109375,11.5,9.15234375,11.60546875,23.4765625,20,25,0.94701171875,2.869140625,3.076171875,4970.9562469189,2172.7952541553,4466.8165218683,63171.3203945826,102300.633126149,78.261753057123
Shape1_660,1245.3,3.5185546875,4381.6552962,5,708.631474218795,249.06,249.06,424.04084526946,1358317856.93463,0.21572265625,0.24365234375,0.23896484375,0.5400390625,0.5494140625,0.82275390625,0.36533203125,939.6484375,0.39,8.9091796875,89.35546875,0.460546875,0.304296875,0.223828125,0.436328125,7.880859375,11,6.08984375,12.91796875,17.8515625,20,25,0.93294921875,2.587890625,3.419921875,5689.0808943135,2400.3481952982,2388.2539936296,72053.3471167207,92974.452100916,74.6602843498884
Shape1_659,1210.04,3.6435546875,4408.8472922,4,668.820239084706,302.51,302.51,400.677265119889,1353675578.51997,0.15322265625,0.18115234375,0.17646484375,0.4650390625,0.4244140625,0.78525390625,0.47783203125,964.6484375,0.384,8.5341796875,81.85546875,0.410546875,0.354296875,0.473828125,0.186328125,7.630859375,11.3333333333333,8.58984375,10.41796875,22.8515625,20,25,0.97044921875,3.337890625,4.169921875,5016.3802604898,2557.0896932459,3193.7090349755,59510.844417073,87487.7355634584,72.3015235557985
Shape1_643,1696.35,3.0498046875,5173.5338845,3,728.367168341005,565.45,565.45,148.903964441931,1762153508.06314,0.20009765625,0.20927734375,0.17333984375,0.4962890625,0.4056640625,0.73837890625,0.37470703125,895.8984375,0.387,8.4404296875,61.23046875,0.123046875,0.191796875,0.161328125,0.198828125,8.568359375,12.1666666666667,8.21484375,10.79296875,16.1015625,20,25,0.94607421875,3.525390625,3.107421875,5799.543889473,1979.4689253374,5595.3503216718,79009.1353692597,128024.404187105,75.4705126814069
Shape1_627,1637.52,3.8115234375,6241.4443242,4,790.567901746931,409.38,409.38,499.751384005069,1671216987.73702,0.22001953125,0.24169921875,0.16044921875,0.5126953125,0.4408203125,0.77001953125,0.40869140625,857.6171875,0.324,7.5615234375,84.43359375,0.340234375,0.362109375,0.419140625,0.422265625,7.263671875,10.1666666666667,9.63671875,12.49609375,19.1953125,20,25,0.97583984375,2.767578125,3.162109375,5670.4236925503,3489.6554254862,4785.9725494119,74352.9015838153,116278.021116664,71.0086112637791
Shape1_610,1543.6,3.9052734375,6028.178631,4,847.942968917138,385.9,385.9,438.96607001422,1671878852.8167,0.22314453125,0.21982421875,0.23857421875,0.4439453125,0.5345703125,0.94814453125,0.43681640625,876.3671875,0.284,6.1552734375,101.30859375,0.427734375,0.399609375,0.306640625,0.209765625,7.451171875,10.1666666666667,7.01171875,10.87109375,17.9453125,20,25,0.97021484375,3.080078125,3.099609375,6565.298463,2377.2660989857,3273.1273264789,80426.2965399596,109098.891919915,70.6782145114763
Shape1_675,2336,3.5029296875,8182.84448,4,1032.31828430268,584,584,326.928064070753,2481420263.18425,0.17978515625,0.17333984375,0.22802734375,0.4931640625,0.4775390625,0.94931640625,0.38876953125,905.2734375,0.327,8.3935546875,118.41796875,0.154296875,0.185546875,0.217578125,0.392578125,7.099609375,12.1666666666667,8.77734375,10.48046875,18.2265625,20,25,0.93388671875,2.931640625,2.763671875,7677.9479822706,2861.4590355735,7904.0229157079,104132.989956732,173372.230698333,74.2175645112729
Shape1_674,456.92,3.0029296875,1372.0987756,2,239.604793376114,228.46,228.46,126.799608451229,520419655.233206,0.22978515625,0.22333984375,0.17802734375,0.5931640625,0.5775390625,0.79931640625,0.53876953125,805.2734375,0.462,6.8935546875,88.41796875,0.354296875,0.385546875,0.417578125,0.192578125,8.099609375,11.1666666666667,6.77734375,12.48046875,22.2265625,20,25,0.96388671875,3.931640625,3.763671875,1900.3605230049,960.0080953148,1035.9599771593,23062.657284422,32137.6666843375,70.3354343962564
Shape1_645,2713.52,3.6748046875,9971.6568636,4,1119.86534153115,678.38,678.38,421.830314445032,2813714015.16389,0.21259765625,0.22177734375,0.16083984375,0.4212890625,0.4306640625,0.85087890625,0.33720703125,920.8984375,0.286,7.3154296875,98.73046875,0.373046875,0.341796875,0.111328125,0.248828125,7.818359375,11,8.71484375,10.29296875,19.1015625,20,25,0.92357421875,3.275390625,3.357421875,8501.8248638213,3385.8300963642,8612.3638294882,112682.871071211,188127.178217528,69.3295712644563
Shape1_628,1773.35,3.9365234375,6980.8348354,5,1062.36768852288,354.67,354.67,426.284157488794,1830598522.62106,0.15751953125,0.17919921875,0.22294921875,0.4876953125,0.5158203125,0.73251953125,0.59619140625,832.6171875,0.319,7.9365234375,76.93359375,0.390234375,0.312109375,0.269140625,0.172265625,7.013671875,10.5,7.13671875,10.99609375,20.1953125,20,25,0.92333984375,3.017578125,4.412109375,6092.4209615116,3696.8893507294,4116.2345103306,77460.2849903635,113518.49930086,64.013589703589
Shape1_606,1067.76,3.3271484375,3552.5950146,4,644.06756967353,266.94,266.94,227.748894476119,1185179260.20004,0.24345703125,0.23388671875,0.19638671875,0.5845703125,0.5001953125,0.77470703125,0.36650390625,879.4921875,0.311,6.1083984375,98.49609375,0.308984375,0.143359375,0.175390625,0.391015625,7.919921875,10.1666666666667,8.57421875,13.05859375,17.5703125,20,25,0.92990234375,3.548828125,4.318359375,3218.5554724388,1864.8841578445,2992.7574237647,41885.1118018075,68101.6668339863,63.7799382201864
Shape1_671,2090.65,3.2060546875,6702.7367951,5,896.231438291057,418.13,418.13,424.387351937823,2138801210.80068,0.15947265625,0.18740234375,0.18271484375,0.5275390625,0.4619140625,0.76650390625,0.30908203125,902.1484375,0.335,8.3466796875,115.60546875,0.285546875,0.329296875,0.498828125,0.211328125,7.505859375,12.5,7.33984375,13.66796875,18.3515625,20,25,0.96669921875,4.462890625,3.544921875,5617.5737675988,4020.5056308296,5681.165847568,77257.8425890605,127024.855413756,60.7585465830035
Shape1_670,1144.26,3.7060546875,4240.6885872,3,578.45925657596,381.42,381.42,337.486172392842,1191589419.83551,0.20947265625,0.23740234375,0.23271484375,0.4275390625,0.5619140625,0.91650390625,0.45908203125,802.1484375,0.337,6.8466796875,85.60546875,0.485546875,0.129296875,0.298828125,0.411328125,8.505859375,11.5,9.33984375,11.66796875,22.3515625,20,25,0.93669921875,3.462890625,2.544921875,4259.3057035076,1902.5829027059,3253.0650360178,55881.0212523892,84377.8709679051,73.7401210982688
Shape1_641,1479.88,3.2998046875,4883.3154234,4,650.167334868054,369.97,369.97,377.825141587986,1498949822.83851,0.22509765625,0.18427734375,0.24833984375,0.5462890625,0.5556640625,0.96337890625,0.44970703125,845.8984375,0.344,7.6904296875,106.23046875,0.423046875,0.291796875,0.461328125,0.298828125,8.068359375,11.3333333333333,7.21484375,11.79296875,22.1015625,20,25,0.93107421875,3.025390625,2.607421875,5165.3861047355,2622.5265328269,3739.3370395021,69580.594899954,102337.187365992,69.1523551679815
Shape1_629,2328.06,3.4365234375,8000.4325114,3,822.130848423871,776.02,776.02,328.755312497451,2488914968.31203,0.20751953125,0.22919921875,0.17294921875,0.5876953125,0.4158203125,0.88251953125,0.44619140625,932.6171875,0.29,6.4365234375,106.93359375,0.190234375,0.112109375,0.469140625,0.372265625,8.013671875,11.5,9.13671875,12.99609375,16.1953125,20,25,0.95333984375,4.017578125,3.412109375,5495.5497276945,4404.7429726351,8037.2106399974,81262.2594140288,151668.224620406,65.1479019528732
Shape1_612,566.58,3.2802734375,1858.5372652,3,417.565097994067,188.86,188.86,127.447134486922,681954879.448108,0.21064453125,0.20732421875,0.22607421875,0.4689453125,0.5095703125,0.83564453125,0.39931640625,901.3671875,0.449,8.0302734375,63.80859375,0.277734375,0.149609375,0.356640625,0.159765625,8.201171875,11.5,7.51171875,10.37109375,18.9453125,20,25,0.96271484375,3.830078125,3.349609375,3099.6305274528,642.6834198838,1527.6251755942,36262.843809438,49644.8403476432,87.621942792974
Shape1_677,1103.85,3.1279296875,3452.7655305,3,484.818030575908,367.95,367.95,256.57472010097,1162761843.92528,0.19228515625,0.16083984375,0.24052734375,0.4181640625,0.4525390625,0.83681640625,0.42626953125,880.2734375,0.372,7.2685546875,80.91796875,0.304296875,0.335546875,0.267578125,0.442578125,8.349609375,11.3333333333333,8.27734375,10.98046875,17.2265625,20,25,0.94138671875,4.181640625,2.513671875,3891.8133849959,1888.1386795532,3066.2712260371,54377.0611598535,81237.5970999385,73.5947792724904
Shape1_676,1858.7,3.6279296875,6743.233491,5,1112.73205112203,371.74,371.74,320.442090975474,2139283109.1012,0.24228515625,0.21083984375,0.19052734375,0.5181640625,0.5525390625,0.98681640625,0.57626953125,980.2734375,0.348,8.7685546875,110.91796875,0.104296875,0.135546875,0.467578125,0.242578125,7.349609375,12.3333333333333,6.27734375,12.98046875,21.2265625,20,25,0.97138671875,3.181640625,3.513671875,6642.8631874662,2968.5619164673,4311.4838777826,81792.4085564294,119561.007325805,64.3250698476381
Shape1_667,4379.3,3.8310546875,16777.3347822,5,1800.07725759427,875.86,875.86,467.577535607523,4152909936.68741,0.19697265625,0.22490234375,0.22021484375,0.4025390625,0.5369140625,0.80400390625,0.42158203125,827.1484375,0.236,6.4716796875,93.10546875,0.135546875,0.279296875,0.148828125,0.261328125,8.255859375,10.1666666666667,8.83984375,12.16796875,23.3515625,20,25,0.97419921875,4.212890625,4.294921875,8410.7514801637,5994.5979467887,13607.8017721845,108769.633670007,227973.977194343,52.0571728802189
Shape1_631,2180.4,3.1865234375,6947.893659,4,805.028995276539,545.1,545.1,388.423233650923,2213007861.28426,0.23251953125,0.15419921875,0.24794921875,0.4376953125,0.5658203125,0.80751953125,0.37119140625,982.6171875,0.307,7.1865234375,61.93359375,0.490234375,0.212109375,0.169140625,0.472265625,8.513671875,12,6.13671875,13.99609375,22.1953125,20,25,0.96833984375,2.517578125,2.912109375,5038.9231328125,4370.3292832952,5246.3277935238,74896.8375769243,120854.669048193,55.4277513521339
Shape1_611,1248.81,3.4052734375,4252.5393914,3,652.558402482914,416.27,416.27,189.049348899989,1435351104.67179,0.17314453125,0.16982421875,0.18857421875,0.5439453125,0.4345703125,0.79814453125,0.58681640625,976.3671875,0.364,7.6552734375,71.30859375,0.227734375,0.199609375,0.106640625,0.409765625,8.451171875,11.1666666666667,9.01171875,12.87109375,21.9453125,20,25,0.94021484375,4.080078125,4.099609375,3226.8735278568,2607.0494975458,4145.1832856577,43364.8890462261,79676.6946285875,63.8020952975933
Shape1_687,2674.05,3.0654296875,8197.1130915,5,1026.6909216337,534.81,534.81,391.190358282293,2672037670.22122,0.18603515625,0.16708984375,0.23427734375,0.5056640625,0.4400390625,0.89306640625,0.55751953125,967.7734375,0.328,8.5810546875,77.16796875,0.329296875,0.110546875,0.242578125,0.417578125,7.224609375,11.1666666666667,7.02734375,13.73046875,22.7265625,20,25,0.93013671875,3.806640625,3.388671875,5266.20684501,5101.1814675541,6804.6220172335,78108.4844105858,137716.973281551,51.5012708369519
Shape1_686,598.59,3.5654296875,2134.2307437,3,437.290823151312,199.53,199.53,167.133181922768,731339240.317278,0.23603515625,0.21708984375,0.18427734375,0.4056640625,0.5400390625,0.74306640625,0.40751953125,867.7734375,0.391,7.0810546875,107.16796875,0.129296875,0.310546875,0.442578125,0.217578125,8.224609375,12.1666666666667,9.02734375,11.73046875,18.7265625,20,25,0.96013671875,2.806640625,4.388671875,2745.7122515902,1097.8674158416,1913.777244895,32905.6183156362,49670.3069809164,82.9788452545422
Shape1_652,1264.08,3.3623046875,4250.2203976,3,550.766026185679,421.36,421.36,325.613172844511,1460427878.24357,0.18134765625,0.22802734375,0.19208984375,0.5587890625,0.4181640625,0.71962890625,0.43095703125,983.3984375,0.312,6.0029296875,117.48046875,0.498046875,0.416796875,0.286328125,0.323828125,7.193359375,11.1666666666667,6.96484375,10.04296875,22.6015625,20,25,0.96482421875,3.150390625,4.232421875,4182.2956958886,2086.4980965885,3020.7864855916,51206.0743112681,77668.1639250506,61.4424434569415
Shape1_632,953.72,3.4990234375,3337.0877387,4,650.229121697972,238.43,238.43,219.387099528533,1125038560.01797,0.15126953125,0.18544921875,0.21669921875,0.5001953125,0.5533203125,0.82626953125,0.42744140625,895.1171875,0.387,8.1240234375,118.18359375,0.115234375,0.387109375,0.294140625,0.247265625,7.138671875,11.3333333333333,8.88671875,13.24609375,16.6953125,20,25,0.92708984375,4.142578125,3.787109375,3667.2172537543,1779.2825820184,2948.0642682063,47598.3649996074,73423.4079890946,76.9863356006948
Shape1_608,842.68,3.6552734375,3080.227137,2,465.949781056952,421.34,421.34,136.313816662448,983709890.6465,0.24814453125,0.19482421875,0.16357421875,0.5939453125,0.4845703125,0.72314453125,0.36181640625,826.3671875,0.383,6.9052734375,86.30859375,0.127734375,0.499609375,0.206640625,0.109765625,7.951171875,10.6666666666667,8.01171875,11.87109375,23.9453125,20,25,0.95521484375,3.580078125,2.599609375,3739.3375740498,911.0467203348,2393.305507584,44689.9166351914,65655.2728816272,77.9124612921005
Shape1_691,2096.25,3.1591796875,6622.431075,3,624.690299731719,698.75,698.75,380.003135330832,2031030481.44214,0.22666015625,0.23896484375,0.22490234375,0.4744140625,0.4962890625,0.92119140625,0.56689453125,836.5234375,0.363,8.2998046875,97.79296875,0.466796875,0.373046875,0.305078125,0.380078125,8.162109375,11,8.40234375,10.85546875,20.9765625,20,25,0.95076171875,4.244140625,3.951171875,6394.5855415699,3939.6256390992,6387.9777785025,82799.3876292593,138758.072968941,66.1934754771336
Shape1_690,1513.55,3.6591796875,5538.351889,5,1042.83973947439,302.71,302.71,238.016490760662,1709225281.12257,0.17666015625,0.18896484375,0.17490234375,0.5744140625,0.5962890625,0.77119140625,0.41689453125,936.5234375,0.303,6.7998046875,67.79296875,0.266796875,0.173046875,0.105078125,0.180078125,7.162109375,12,6.40234375,12.85546875,16.9765625,20,25,0.92076171875,3.244140625,2.951171875,4988.2655035062,1999.2702500218,3689.0365896007,69053.972926901,101369.933451803,66.9749485988591
Shape1_779,1893.6,3.0244140625,5727.032244,4,701.249707427667,473.4,473.4,358.335118930392,1797982874.50725,0.19404296875,0.15126953125,0.20986328125,0.5146484375,0.4990234375,0.83388671875,0.34013671875,844.7265625,0.354,8.2939453125,79.16015625,0.361328125,0.345703125,0.348046875,0.301171875,7.462890625,10.1666666666667,9.58203125,11.23828125,16.2421875,20,25,0.94923828125,3.544921875,3.892578125,5588.3044105648,3184.7758248231,6172.3448266369,74694.0338208269,128763.774502166,67.9994584400962
Shape1_778,873.4,3.5244140625,3078.224061,2,532.964660110449,436.7,436.7,84.4137929331713,1142612344.93614,0.24404296875,0.20126953125,0.15986328125,0.4146484375,0.5990234375,0.98388671875,0.49013671875,944.7265625,0.388,6.7939453125,109.16015625,0.161328125,0.145703125,0.148046875,0.101171875,8.462890625,11.1666666666667,7.58203125,13.23828125,20.2421875,20,25,0.97923828125,2.544921875,2.892578125,3772.7362427494,804.2918741963,2488.961229231,45750.0152781811,67553.3156462446,77.3452205704656
Shape1_743,2265.76,3.7138671875,8414.7324268,4,917.42191287311,566.44,566.44,498.606374777858,2305304786.8528,0.20244140625,0.24287109375,0.21005859375,0.5572265625,0.4884765625,0.86728515625,0.38173828125,925.5859375,0.313,8.0419921875,80.44921875,0.351171875,0.307421875,0.476953125,0.264453125,8.427734375,12.3333333333333,8.24609375,13.01171875,21.2890625,20,25,0.96060546875,4.291015625,3.123046875,6900.3045748076,4488.282278765,6935.1064267415,92426.3545981923,153177.886896448,67.6055217218275
Shape1_742,655.5,3.2138671875,2106.6896,3,426.292045856795,218.5,218.5,145.65078955048,757877220.305177,0.15244140625,0.19287109375,0.16005859375,0.4572265625,0.5884765625,0.71728515625,0.53173828125,825.5859375,0.374,6.5419921875,110.44921875,0.151171875,0.107421875,0.276953125,0.464453125,7.427734375,11.3333333333333,6.24609375,11.01171875,17.2890625,20,25,0.93060546875,3.291015625,4.123046875,2208.6799793521,1136.512209913,1360.2289610062,28718.4922482426,40634.097946657,61.9894705517269
